h3_index,poi_category,poi_count,count_poi_types,poi_type_list,poi_list
882664cf19fffff,civic_community,7,4,"social_facility, community_centre, social_facility, fire_station, place_of_worship, place_of_worship, social_facility","The Renaissance Collaborative, Elliot Donelley Youth Center, Matthew House, Chicago Fire Department Engine Company 16, Roberts Temple Church of God in Christ, Apostolic Faith Church, Elliot Donelley Youth Center"
882664cf19fffff,education,8,4,"school, kindergarten, library, school, school, school, college, school","Saint Elizabeth School, Saint Elizabeth Headstart, Chicago Bee Branch Library, Perspectives/IIT Math & Science Academy, Wendell Phillips Academy High School, Ida B. Wells Elementary School, Dawson Technical Institute of Kennedy-King College"
882664cf19fffff,entertainment,2,2,"artwork, arts_centre","Bronzeville Renaissance Mural, South Side Community Art Center (SSCAC)"
882664cf19fffff,food_drink,2,1,"restaurant, restaurant","Pearl's Place Restaurant, Chicago Rib House"
882664cf19fffff,grocery,1,1,alcohol,Rothschild Liquors
882664cf19fffff,lodging,1,1,motel,Amber Inn Motel
882664cf19fffff,services,1,1,hairdresser,Bronzeville Salon Suites
882664cf19fffff,shopping,1,1,newsagent,
882664cf19fffff,transport,2,1,"bicycle_rental, bicycle_rental","Indiana Ave & 40th St, State St & Pershing Rd"
882664cf1bfffff,civic_community,4,2,"social_facility, place_of_worship, place_of_worship, social_facility","WIC Grocery, First Church of Deliverance, Metropolitan Apostolic Community Church Of Christ, Centers For New Horizons"
882664cf1bfffff,education,3,1,"school, school, school","Horner School, Mollison IB World Elementary School"
882664cf1bfffff,food_drink,1,1,fast_food,Bronzeville Wingz
882664cf1bfffff,transport,1,1,bicycle_rental,Prairie Ave & 43rd St
882664cf1dfffff,civic_community,1,1,place_of_worship,Progressive Baptist Church
882664cf1dfffff,education,1,1,school,Air Force Academy High School
882664cf1dfffff,finance,1,1,bank,U.S. Bank
882664cf1dfffff,food_drink,5,3,"cafe, fast_food, cafe, restaurant, fast_food","The Stockyard Coffeehouse, Louisiana Famous Fried Chicken, Snack Shop, Mi Lindo Mexico, Kevin's Hamburger Heaven"
882664cf1dfffff,grocery,1,1,convenience,Mobil Mart
882664cf1dfffff,nightlife,1,1,bar,The BallPark Pub
882664cf1dfffff,services,5,3,"rental, ticket, ticket, ticket, storage_rental","U-Haul, U-Haul"
882664cf1dfffff,transport,1,1,fuel,Mobil
882664cf21fffff,civic_community,4,2,"place_of_worship, place_of_worship, place_of_worship, social_facility","Bethany Baptist Church, Saint Maurice Roman Catholic Church, McKinley Park United Methodist Church"
882664cf21fffff,education,2,2,"school, kindergarten","Everett Elementary School, Velma Thomas Early Childhood Center"
882664cf21fffff,finance,1,1,bank,BMO
882664cf21fffff,food_drink,4,3,"restaurant, cafe, fast_food, fast_food","Chile Toreado, Cafe Consume, KFC, Dunkin'"
882664cf21fffff,grocery,3,2,"supermarket, bakery, supermarket","Cermak Fresh Market, Cadinho, Jewel-Osco"
882664cf21fffff,health,2,2,"dentist, clinic","Sonrisa Family Dental, ACCESS Cabrini Family Health Center"
882664cf21fffff,shopping,2,2,"bicycle, variety_store","Pilsen Bike Shop, Family Dollar"
882664cf21fffff,transport,4,2,"bicycle_rental, bicycle_rental, bicycle_rental, bus_station","Leavitt St & Archer Ave, Archer Ave & 37th St, Hoyne Ave & 34th St, 35th/Archer Orange Line Station"
882664cf23fffff,civic_community,1,1,fire_station,Chicago Fire Department Special Operations Section
882664cf23fffff,transport,1,1,bicycle_rental,Damen Ave & Pershing Rd
882664cf25fffff,education,1,1,school,Burroughs Elementary School
882664cf25fffff,grocery,4,2,"bakery, convenience, convenience, convenience","Poppie’s Bakeshop, Road Ranger, Thorntons"
882664cf25fffff,nightlife,1,1,bar,Mario & Sandra’s
882664cf25fffff,transport,6,2,"bicycle_rental, fuel, fuel, fuel, fuel, fuel","California Ave & 36th St, Road Ranger, GoLo, Road Ranger, Thorntons"
882664cf27fffff,automotive,2,2,"car_repair, car_wash",Valvoline
882664cf27fffff,civic_community,4,2,"information, information, information, place_of_worship","McKinley Park, Saint Joseph & Saint Anne Catholic Church"
882664cf27fffff,education,2,1,"school, school","Brighton Park Elementary School, Acero: Sandra Cisneros Elementary School"
882664cf27fffff,food_drink,9,4,"restaurant, fast_food, fast_food, ice_cream, fast_food, fast_food, fast_food, fast_food, cafe","Tio Luis, Subway, Laredo Taco Company, Baskin-Robbins, Dunkin', Burger King, McDonald's, Wendy's, Starbucks"
882664cf27fffff,grocery,3,1,"convenience, convenience, convenience","BP Shop, Citgo, 7-Eleven"
882664cf27fffff,health,1,1,veterinary,Brighton Park Animal Hospital
882664cf27fffff,services,2,1,"laundry, laundry","Hart's Coin Laundry, Su Nueva Lavanderia"
882664cf27fffff,shopping,7,4,"mobile_phone, tobacco, department_store, mobile_phone, florist, mobile_phone, mobile_phone","AT&T, Kush Smoke and Tobacco, Ross, T-Mobile, Diamond Florist, Metro by T-Mobile, Total by Verizon"
882664cf27fffff,transport,5,2,"bicycle_rental, bicycle_rental, fuel, fuel, fuel","Rockwell St & Archer Ave, Rockwell St & Archer Ave, Citgo, BP, 7-Eleven"
882664cf29fffff,automotive,1,1,car_parts,AutoZone
882664cf29fffff,finance,1,1,bank,Fifth Third Bank
882664cf29fffff,food_drink,3,1,"restaurant, restaurant, restaurant","La Palapa Mariscos, Huck Finn Restaurant, Taste of Canton"
882664cf29fffff,grocery,1,1,bakery,East Balt
882664cf29fffff,health,1,1,pharmacy,CVS Pharmacy
882664cf29fffff,services,1,1,post_depot,FedEx Distribution
882664cf29fffff,shopping,3,3,"video, variety_store, department_store","Video Strip, Dollar Tree, Target"
882664cf29fffff,transport,2,2,"bicycle_rental, fuel","Damen Ave & 33rd St, Power Gas"
882664cf2bfffff,civic_community,5,2,"place_of_worship, social_centre, place_of_worship, place_of_worship, place_of_worship","Seventh Day Adventist South Spanish Church, American Legion McKinley Post 231, Our Lady of Good Counsel Roman Catholic Church, Saint Andrew Lutheran Church, Saints Peter and Paul Roman Catholic Church"
882664cf2bfffff,education,6,2,"school, library, school, school, school, school","Longfellow School, McKinley Park Branch Library, Nathanael Greene Elementary School, Evergreen Academy Middle School, Saint Andrew's School, Namaste Charter School"
882664cf2bfffff,entertainment,1,1,artwork,
882664cf2bfffff,finance,1,1,bank,Byline Bank
882664cf2bfffff,food_drink,1,1,cafe,T Opera Cafe
882664cf2bfffff,grocery,4,2,"bakery, convenience, convenience, convenience","Kristoffer’s Cakes, Marathon, Shell, Shell"
882664cf2bfffff,health,1,1,pharmacy,Walgreens
882664cf2bfffff,services,1,1,storage_rental,Public Storage
882664cf2bfffff,transport,4,2,"bicycle_rental, fuel, fuel, fuel","Wood St & 35th St, Marathon, Shell, Shell"
882664cf2dfffff,education,1,1,college,Arturo Velasquez Institute
882664cf2dfffff,services,1,1,post_depot,Amazon DCH1
882664cf2dfffff,transport,1,1,bicycle_rental,Western Ave & 28th St
882664cf31fffff,automotive,1,1,car_parts,Advance Auto Parts
882664cf31fffff,civic_community,3,3,"social_facility, fire_station, place_of_worship","Casa Catalina, Chicago Fire Department Engine Company 49, Immaculate Heart Of Mary Church"
882664cf31fffff,finance,1,1,money_transfer,Western Union
882664cf31fffff,food_drink,5,2,"fast_food, fast_food, fast_food, ice_cream, fast_food","Beijing 88, Domino's, Subway, Baskin-Robbins, Dunkin'"
882664cf31fffff,grocery,3,2,"bakery, bakery, convenience","Central Bakery, La Baguette Bakery, BP Shop"
882664cf31fffff,health,2,1,"clinic, clinic","University of Illinois - Mile Square Health Center at Back of The Yards, Fresenius Kidney Care"
882664cf31fffff,nightlife,3,1,"bar, bar, bar","Whiner Beer Co., Homer’s, Stanley’s"
882664cf31fffff,shopping,5,3,"mobile_phone, mobile_phone, department_store, mobile_phone, variety_store","T-Mobile, Cricket Wireless, Burlington, Metro by T-Mobile, Dollar General"
882664cf31fffff,transport,1,1,fuel,BP
882664cf33fffff,civic_community,1,1,community_centre,Back of the Yards Park Fieldhouse
882664cf33fffff,food_drink,2,1,"fast_food, fast_food","Little Caesars, Popeyes"
882664cf33fffff,health,1,1,optician,America's Best Contacts & Eyeglasses
882664cf33fffff,transport,1,1,bicycle_rental,Elizabeth St & 47th St
882664cf35fffff,civic_community,1,1,place_of_worship,New Life Community Church
882664cf35fffff,transport,1,1,bicycle_rental,Marshfield Ave & 44th St
882664cf37fffff,civic_community,4,1,"place_of_worship, place_of_worship, place_of_worship, place_of_worship","Saint Joseph's Catholic Church, Apostolic House of Prayer, New Life Seventh Day Adventist Church, Holy Cross Catholic Church"
882664cf37fffff,education,7,1,"school, school, school, school, school, school, school","Hamline Elementary School, Holy Cross School, William H. Seward Communication Arts Academy, Augustin Lara Academy, Hedges Elementary School, Chavez Multi-Cultural Academy, The Peace and Education Coalition Alternative High School"
882664cf37fffff,finance,4,2,"bank, money_transfer, bank, bank","Chase, PLS, Citibank, Fifth Third Bank"
882664cf37fffff,food_drink,4,3,"restaurant, cafe, fast_food, fast_food","Tom's Place Pancake House, Back of the Yards Coffeehouse, Church's Chicken, McDonald's"
882664cf37fffff,grocery,4,3,"greengrocer, supermarket, supermarket, convenience","Fruteria Favela, Supermercado El Gurero, Aldi, 47th Dollar Food Mart, Inc"
882664cf37fffff,health,2,2,"clinic, pharmacy","FFHC-Ashland, Walgreens"
882664cf37fffff,shopping,4,3,"variety_store, clothes, shoes, clothes","Dollar Tree, Rainbow, Foot Locker, Midwest Ink Bros"
882664cf37fffff,transport,1,1,bicycle_rental,Ashland Ave & McDowell Ave
882664cf39fffff,automotive,1,1,car_parts,Midwest Truck & Autoparts
882664cf39fffff,shopping,1,1,trade,Columbia Pipe & Supply Co.
882664cf3bfffff,education,1,1,school,Graham Elementary School
882664cf3bfffff,grocery,1,1,supermarket,Fairplay Foods
882664cf3bfffff,shopping,4,3,"variety_store, clothes, clothes, mobile_phone","Family Dollar, Rainbow, Citi Trends, Metro by T-Mobile"
882664cf3dfffff,education,1,1,school,Felician Sisters School
882664cf3dfffff,finance,1,1,bank,Bank of America
882664cf3dfffff,food_drink,1,1,fast_food,McDonald's
882664cf3dfffff,grocery,1,1,marketplace,Swap-O-Rama
882664cf3dfffff,transport,1,1,bicycle_rental,Ashland Ave & Pershing Rd
882664cf41fffff,civic_community,2,1,"place_of_worship, place_of_worship","Providence of God Roman Catholic Church, King David Missionary Baptist Church"
882664cf41fffff,education,2,1,"school, school",Walsh Elementary School
882664cf41fffff,entertainment,6,4,"arts_centre, arts_centre, gallery, museum, events_venue, events_venue","Strewn, Art of Imagination, Chicago Art Department, Children's Museum of Art and Social Justice, Cermak Hall, Radius Chicago"
882664cf41fffff,finance,1,1,bank,Byline Bank
882664cf41fffff,food_drink,9,4,"cafe, chocolate, cafe, fast_food, restaurant, restaurant, cafe, fast_food, restaurant","Kristoffer’s Cafe & Bakery, Chocolat, La Malinche Coffee & Tea House, CM Korean Fried Chicken, 312 Fish Market, Qiao Lin Hotpot, Pure Tea, David's Grill, KenTone's Drive-In"
882664cf41fffff,grocery,5,4,"bakery, supermarket, convenience, supermarket, seafood","Bao Bae Bakery, 88 Marketplace, Shell, Park To Shop Supermarket, Lawrence's Fish & Shrimp"
882664cf41fffff,nightlife,5,2,"bar, bar, bar, bar, pub","Skylark, Moody Tongue Brewing Company, Del Toro, Jack’s Place, Pleasant House Pub"
882664cf41fffff,services,1,1,storage_rental,U-Haul
882664cf41fffff,shopping,2,2,"art, bicycle","Gucha Gucha, Cycle Bike Shop"
882664cf41fffff,transport,4,2,"bicycle_rental, bicycle_rental, bicycle_rental, fuel","Clinton St & 18th St, Halsted St & 18th St, Halsted St & 21st St, Shell"
882664cf43fffff,education,2,1,"school, school",Mark Sheridan Magnet School
882664cf43fffff,entertainment,1,1,artwork,Dr. Sun Yat-Sen
882664cf43fffff,food_drink,6,2,"fast_food, fast_food, fast_food, fast_food, restaurant, restaurant","Zero Degrees, Ricobene's, Carbon Mexican Grill, Punky's, Kuro Ramen, Connie's Pizza"
882664cf43fffff,grocery,5,3,"bakery, supermarket, supermarket, bakery, convenience","Golden Dragon Fortune Cookies, Park To Shop Supermarket, FreshMart, TE'AMO Sweets"
882664cf43fffff,nightlife,1,1,bar,ATE Music House
882664cf43fffff,transport,2,2,"bicycle_rental, fuel","Normal Ave & Archer Ave, Gas Depot"
882664cf45fffff,civic_community,2,1,"place_of_worship, place_of_worship","Holy Trinity Croatian Catholic Church, Saint Procopius Church"
882664cf45fffff,education,5,1,"school, school, school, school, school","Pros Arts Studio, Saint Procopius Elementary School, Manuel Pérez Jr. Elementary School, Jungman Elementary School"
882664cf45fffff,entertainment,3,3,"gallery, events_venue, theatre","Prospectus Art Gallery, May St. Cafe, Thalia Hall"
882664cf45fffff,food_drink,22,3,"fast_food, restaurant, restaurant, restaurant, restaurant, cafe, restaurant, restaurant, restaurant, restaurant, restaurant, cafe, restaurant, restaurant, cafe, restaurant, restaurant, restaurant, restaurant, cafe, restaurant, fast_food","Dia De Los Tamales, Mariscos San Pedro, La Vaca Margarita Bar, Penelope's Vegan Taqueria, HaiSous Vietnamese Kitchen, Step Down Café, Quesabirria Jalisco, Azul 18, Rubi’s Tacos, Don Pedro Carnitas, The Tonk, Workwell Food and Beverage, Takumi Ramen, Pilsen Yards, Woke Soul Coffee, Bobijoa, Golden Gai Sushi & Bar, La Luna, Craft Burger, A Cup of Joe Coffeehouse, Steak 'n Egger, Pollo Express"
882664cf45fffff,grocery,3,2,"alcohol, bakery, bakery","Amador Liquors, The Spoke & Bird Bakehouse, Panaderia Del Refugio"
882664cf45fffff,health,2,2,"dentist, clinic","Pilsen Smiles, Alivio Medical Center"
882664cf45fffff,nightlife,4,2,"bar, pub, bar, bar","Simone’s, Monochrome Brewing, Punch House, The Green Room Tap"
882664cf45fffff,services,3,3,"hairdresser, tattoo, locksmith","a.salon, Hammerhead Tattoo, 24/7 Speedy Locksmith Chicago"
882664cf45fffff,shopping,11,10,"sewing, second_hand, appliance, hardware, art, books, florist, gift, clothes, clothes, bicycle","Mr. G's Sewing Machine Shop, Knee Deep Vintage, Felix Appliances, Alvarez Hardware, Woman Made Gallery, Pilsen Community Books, Zins Flower Shop, MASHALLAH, Everything, Some Like Us, Irv's Bike Shop"
882664cf45fffff,transport,3,1,"bicycle_rental, bicycle_rental, bicycle_rental","Morgan St & 18th St, Racine Ave & 18th St, May St & Cullerton St"
882664cf47fffff,civic_community,1,1,information,
882664cf47fffff,entertainment,1,1,studio,Chicago Scenic Studios
882664cf47fffff,food_drink,3,3,"restaurant, ice_cream, fast_food","Taipei Cafe, Baskin-Robbins, Dunkin'"
882664cf47fffff,grocery,1,1,convenience,Shell
882664cf47fffff,nightlife,1,1,nightclub,Digital Art Demo Space
882664cf47fffff,services,1,1,tattoo,Hammerhead Tattoo
882664cf47fffff,transport,3,3,"fuel, bus_station, bicycle_rental","Shell, Halsted Orange Line Station, Halsted St & Archer Ave"
882664cf49fffff,civic_community,1,1,social_facility,Pacific Garden Mission
882664cf49fffff,entertainment,5,2,"artwork, artwork, artwork, viewpoint, artwork","Stone Talk, Justice Laura C. Liu, Leonard M. Louie, Return of the Yellow Cranes"
882664cf49fffff,grocery,2,1,"supermarket, supermarket","Jewel-Osco, Chicago Oriental Wholesale Market"
882664cf49fffff,leisure_sports,1,1,boat_rental,REI Co-op Kayak Rentals at Ping Tom Memorial Park
882664cf49fffff,shopping,2,2,"wholesale, trade","Global Marketing Enterprise Inc, Graybar"
882664cf4bfffff,civic_community,10,5,"place_of_worship, information, information, fire_station, social_facility, social_facility, place_of_worship, community_centre, social_facility, information","Chinese Christian Union Church, Store Directory, Chicago Fire Department Engine Company 8, CASL Senior Housing, Chinese-American Service League, St. Therese Chinese Catholic Church, Chinese Community Center, Chinatown Elderly Apartments, Chinatown Visitor Center"
882664cf4bfffff,education,7,3,"school, prep_school, school, school, library, school, school","Pui Tak Christan School, Project Vision, National Teachers Academy, John C. Haines Elementary School, Chinatown Branch Library, Saint Therese Chinese Catholic School, Perspectives Rodney D. Joslin High School"
882664cf4bfffff,entertainment,18,3,"artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, artwork, museum, theatre, artwork","Dog, Ox, Horse, Rabbit, Dragon, Rooster, Snake, Ram, Pig, Monkey, Tiger, Rat, Ping Tom Portrait Bust, Confucius, Chinese American Museum of Chicago, Reggies Music Joint, Nine Dragon Wall"
882664cf4bfffff,finance,9,2,"bank, bank, bank, bank, bank, atm, bank, bank, bank","Chase, South Central Bank, Pacific Global Bank, Citibank, American Metro Bank, Cathay Bank, U.S. Bank, Cathay Bank, Lakeside Bank"
882664cf4bfffff,food_drink,69,5,"restaurant, restaurant, cafe, restaurant, restaurant, restaurant, restaurant, restaurant, restaurant, cafe, restaurant, restaurant, restaurant, restaurant, cafe, restaurant, restaurant, restaurant, cafe, restaurant, restaurant, cafe, restaurant, restaurant, cafe, fast_food, restaurant, fast_food, restaurant, cafe, cafe, restaurant, restaurant, cafe, cafe, cafe, restaurant, cafe, restaurant, confectionery, restaurant, fast_food, restaurant, restaurant, restaurant, cafe, cafe, cafe, fast_food, cafe, fast_food, fast_food, restaurant, restaurant, fast_food, food_court, restaurant, restaurant, restaurant, restaurant, restaurant, restaurant, restaurant, fast_food, cafe, restaurant, restaurant, restaurant, restaurant","Phoenix, Xi'an Cuisine, Starbucks, Triple Crown Restaurant, Chi Cafe, Gao’s Kabob, MingHin Cuisine, Bonchon Chicken, Dolo Restaurant and Bar, Elite Boba, Go 4 Food, Pho Cafe, Yummy Yummy Noodles, Joy Yee Noodle, Kung Fu Tea, Qing Xiang Yuan Dumplings, Happy Lamb Hot Pot, MCCB Chicago, Saint’s Alp Teahouse & Gourmet, Lao Sze Chuan, Cai Restaurant, Chicha San Chen, Gourmet Food Inc, China Cafe, Momentum Coffee, Sarpino's Pizzeria, Ken Kee Restaurant, Kong Dog, Daiquan Noodles, Tbaar, Oriental Tea House, Veggie House, Aroma Hot Pot, Hello Jasmine, TSAoCAA, Autea Sweets & Eats, May Flower, Tiger Sugar, Hing Kee, Aji Ichiban, Cafe Bionda, Subway, Shoo Loong Kan, Daebak, So Gong Dong Korean Tofu & BBQ, Mango Mango Dessert, TE'AMO Boba Bar, Uni Uni Bubble Tea, 3 Sauces Hainam Chicken Rice, Molly Tea, Shark's Fish & Chicken, Szechuan Bistro, Sushi Plus Rotary Sushi Bar, Chef Xiong Taste of Sichuan, J’s Snack House, Richland Center Food Court, Ahjoomah's Apron, bb.q Chicken, Noodleverse, Slurp Slurp Noodles, Dongpo Impression, HuaFeng Restaurant, Chubby Cattle BBQ, ZhengXin Chicken Steak Chicago, Ume Tea, Golden Bull Restaurant, Emperor's Choice, Legend Tasty House, Strings Ramen"
